,total_crypto_borrow,total_crypto_collateral,total_external_crypto_lending,total_stablecoin_borrow,total_stablecoin_collateral,total_external_stablecoin_lending,total_stake_borrow,total_stake_collateral,total_external_stake_lending,weighted_crypto_rate,weighted_stablecoin_rate,weighted_stake_rate,date
46,158340524.5671048,214789463.53823656,103278920.02338786,95407121.034111,45835988.95810645,107185934.6743018,8156048.836242988,269503979.77038836,13534197.728194006,0.021349025691703,0.016987627036123658,0.003756693659781963,2023-03-19
47,179754582.3637418,218003293.9543837,134219308.92693445,101145587.8899908,45735384.64265167,111766280.00085092,7501494.613916062,297662044.1880315,14037399.530867973,0.02162922793220885,0.01823957951520444,0.003035569268631391,2023-03-20
48,169194559.7951031,222104353.764357,136520780.18815127,101696475.88380581,41628016.43490577,110527758.16593653,6929614.709010303,283746849.0595861,16974144.014919154,0.018955315099654577,0.018929914010476577,0.0017471763556869153,2023-03-21
49,170970845.21690178,223276631.9399337,134890251.5040181,100926065.93566589,39377378.32061796,110325334.12514071,7039594.250395949,287739581.7165862,16024384.257300375,0.019645236923769738,0.01891479872692887,0.002028231375338509,2023-03-22
50,174057229.75219655,222591976.62630674,141570481.47051522,97339427.48093157,45253415.8714526,106311550.33886395,7348775.327404735,290758293.01412755,15710460.730641723,0.01924367178200931,0.01836133797399733,7.95554292086286e-05,2023-03-23
51,174430129.07085872,218999959.03446162,139896605.62644166,97916566.32139523,39332306.27349624,120119487.0458288,7307933.360149297,304583831.0919727,15481185.945873482,0.018935349869632172,0.016762749092039113,7.808510549763246e-05,2023-03-24
52,187077998.57479227,231711620.69851568,138559917.01908985,99405868.98661496,39227710.56484742,126376328.71280342,6936203.08439369,315237808.86068875,15974270.337880893,0.019956853263679093,0.014973744233437622,7.821892243364785e-05,2023-03-25
53,190970672.39118174,233076792.91725063,139831842.46682686,107743733.22623871,37119147.586103216,126392865.06479804,6840906.900573911,320153544.60293424,15966175.624864684,0.020521935697287216,0.018961097954312937,7.757920424274026e-05,2023-03-26
54,191242833.5801529,236434362.86254394,139622520.41119012,108907368.71751451,37822410.982858986,132173849.83667304,6941410.668091138,319059458.8007817,16053883.499227539,0.02036263692007179,0.017585992552031533,0.00011522685959079123,2023-03-27
55,189275752.33746627,242922873.29525667,134564978.62436992,110235337.96456635,36685901.959868334,134624677.1038372,7362825.584171166,317786010.5886192,16352177.87479136,0.01994677443547617,0.017660370432043656,0.0001214918467702266,2023-03-28
56,197175475.61535186,238486129.07635525,135326260.6760901,113011147.96374759,52918784.31018834,136098102.3355898,7470217.617304266,327478354.5979951,16493051.011131749,0.021825515169928707,0.0158128314513996,0.00012060635842513425,2023-03-29
57,200047843.80955505,245311852.53962553,132847028.99031626,116290556.69051154,52755249.23021763,139416366.47434503,8133346.678486382,329503218.16219276,16493169.732799238,0.021960064835184537,0.016371642491856197,0.0005689656350527964,2023-03-30
58,203520556.83320037,249193628.99101323,174279854.64144534,116899150.3806901,53688881.519859806,145261678.89755496,8208603.791891883,334574134.13233393,16988421.339539148,0.01835701383364416,0.01512268428377223,0.0006191630705289334,2023-03-31
59,204009579.34021285,259755493.41023922,188240476.57500044,117429575.90901725,53908979.937811315,143401097.1188932,7685672.950922689,334503015.1251458,16458140.336436167,0.01674257302068541,0.01445512092237309,0.0006167927935883843,2023-04-01
60,206687056.06945494,275052310.0555662,169754484.04743186,120058753.57462038,54141459.230784334,138487267.48590666,7685626.880233121,337441871.2883301,16304491.3269404,0.017203008594533633,0.01657857456671225,0.0006267055976979453,2023-04-02
61,255991666.77995607,283739688.68628937,183679240.54397136,126707657.10400845,55164150.002394564,158081023.75939283,7780142.8269372275,399919790.6998687,16875429.816564802,0.022383244781102672,0.014649558749778632,0.0006227055218543134,2023-04-03
62,263769534.32538652,291321616.4079682,183909550.30392876,125801192.28126752,55081681.34790809,152728116.10207564,7633814.544926567,423681247.6913334,16886872.650953803,0.02167442216122765,0.015375853535090215,0.0006144892949444243,2023-04-04
63,275926493.1272562,298564688.25296974,190267867.46879295,132574654.73601025,50689584.34891364,147401148.0712816,7951337.14225606,442484292.4758489,16896189.89328721,0.02250883928247857,0.01878795634995543,0.0006010760888280051,2023-04-05
64,275945765.2985754,299123770.79337066,196670140.5343815,132531675.32657921,50235646.21696585,142347954.36422864,8264924.897888936,444482028.6282589,16890709.29354448,0.02218731853355485,0.020547771560349964,0.000803805493435159,2023-04-06
65,276014657.8006223,299448861.05024076,215487656.87504426,132717242.66834873,50266239.112714134,153204131.50404954,8305891.9499988025,442747593.31090087,17062604.75838514,0.02040785747235564,0.018774079841097767,0.0007955947348075771,2023-04-07
66,247505801.2926585,305081606.83911884,213917666.29274845,134412490.59418094,43417260.46101183,153234929.19689158,4166232.690497636,385392678.4073158,17076758.120394792,0.017384131216484886,0.019330324876102804,0.001056214247739367,2023-04-08
67,266472284.7518996,306801825.0400389,217858432.3216663,135901790.4305977,43360117.5202743,151524930.4504034,4169315.7676630467,406102257.83731765,17063970.791970074,0.019125703642080386,0.02016529629721839,0.0010567317296787345,2023-04-09
68,274025454.6454537,312826681.0325863,199509967.61228806,135997564.13075185,41922858.4450459,154195984.79091066,4559213.021636865,416277128.2191331,17137207.468087118,0.02109092303165912,0.020192534457014667,0.0009138308235771235,2023-04-10
69,277155629.72306794,311328537.92812383,196525004.1816134,139729166.33384,48438972.55972728,151196369.9386377,3614075.2745839925,420245220.6222558,16821565.007814173,0.021914832779481388,0.020738146232111707,0.0008674008513947345,2023-04-11
70,280039974.5173938,319612922.82381064,200554569.60455096,143549358.3102121,50232007.75812028,149561085.3922794,3591851.949886353,430843437.2037396,16887522.905081995,0.02122842354243643,0.021696992367748025,0.0008601215319289162,2023-04-12
71,271076562.1181161,331618161.865347,173664953.04020873,153064279.58758754,50966496.08853694,153529514.80526882,4096702.1685015173,421246471.2707471,16150743.25295855,0.02109570957525809,0.023572608963047186,0.0012025972448476588,2023-04-13
72,264719388.97302768,350907894.54744536,180689372.86239588,157653431.71180508,58400937.515963465,150168706.14024562,4017670.6176787247,412021454.91492176,16784827.340340067,0.018943268517415342,0.023750820237136698,0.0012037126048211936,2023-04-14
73,263074848.5348064,352029547.2606917,189349707.4471829,153302601.49408302,60477634.06234548,154750091.66709092,3903119.5172632914,412484870.5531252,17431599.96092404,0.0186119417189074,0.0212090138288455,0.0011686130028889543,2023-04-15
74,257664692.4795851,354214977.6186202,182994476.76296633,149333843.31508297,60948554.48273744,154926173.05104944,12632495.08812101,405074066.27293956,17409954.057610612,0.018531874984605155,0.019434999649907914,0.0006800287706785472,2023-04-16
75,259500929.5569201,362570819.0070685,189744015.82689968,153519673.20729446,77029406.8792509,154936671.5762857,16302162.720469777,397461058.37648165,18132121.746782597,0.017493778850946495,0.0188487630053856,0.0009874711718616208,2023-04-17
76,266295824.36930642,360744399.35186344,208031025.7205774,156073825.05326274,80907538.681786,151669740.75056678,17565684.114450425,409876885.61666596,18090125.633705407,0.017111866751106087,0.0193072790643622,0.0024076310642973174,2023-04-18
77,260924995.48352978,381862661.71138465,191919625.52996367,170926957.6886879,78535756.23138578,148649324.90169832,17431249.508208632,406003413.7703731,18090209.404304113,0.015978997533910907,0.02333987796358528,0.002326059667541133,2023-04-19
78,264566971.4896542,382724875.0790175,185313349.63827148,170839929.16521043,76682337.49150254,146924614.3010546,16942037.801554736,403631805.1165211,19442720.643301293,0.016084025485577046,0.023963066809031507,0.0019112411719062689,2023-04-20
79,260693710.94229296,380415819.16715586,177017499.58361152,165289204.10204795,72650189.39148936,155946242.40722993,15622225.784291647,398294771.233381,18041920.24366785,0.016136712897975507,0.021115665719676137,0.0007175435595363725,2023-04-21
80,258334402.3454251,379094182.23223305,179924437.9692833,168547772.8074575,55938799.01876217,158748421.03566304,10274321.138022678,402773128.01274973,17399309.896947004,0.015836731958628617,0.025322156498628404,0.0007797609681028606,2023-04-22
81,252066851.9446148,383002701.2192511,171694461.14134598,171500383.57068288,56789499.281719714,164871453.59398898,9653256.128735945,397955603.747082,17399293.533364486,0.015310968047153246,0.024500255669384664,0.00038149747269790215,2023-04-23
82,253738160.2109043,370934995.7102111,172080964.1443371,169211256.18600303,52976101.128553025,165697825.56982872,9462505.138946075,401514975.4435263,17782685.260837737,0.016002554204940008,0.024585919611570733,0.0003940235757846899,2023-04-24
83,268407643.3027378,374789637.42452383,171071391.1453045,172637576.0305013,56171219.28796362,166292595.98161283,9462649.027781615,419280829.2341618,17782490.172900025,0.017575518009727033,0.02473006888807126,0.0002718064694299125,2023-04-25
84,266936380.12064242,383474065.66391474,164379370.31036648,176051088.3150999,53735877.76402443,163486598.4601931,9464459.822282378,421505351.21148753,18082048.964991517,0.017271367880075106,0.026979823878693323,0.00019703334834327067,2023-04-26
85,272828776.7315725,404388476.22886914,155753311.05051798,181252364.41419855,47632258.191631846,184661965.84373203,4947341.00962078,425522095.822308,18082996.768276256,0.01729826526336652,0.024438811474923064,0.0001795014246987625,2023-04-27
86,268331176.90723687,399771817.42068195,159972274.5981351,179720014.2772242,43721071.8096234,199124575.28090784,3660679.7923891735,426209449.64315975,19068471.8554831,0.016774993190314468,0.021871294158477283,0.00016522813348389105,2023-04-28
87,264033582.4211975,406864608.2987563,160764095.56995213,182667127.88345367,44875961.45471266,202194972.58874777,3674262.5826264247,421044389.0257098,18973670.05695186,0.015920056606863523,0.021986338720886005,0.000164404970811197,2023-04-29
88,266562654.55505383,402583266.46048194,160987212.33175695,180594321.89100748,44935777.28858291,180944824.87700394,3170998.632503235,426013186.9972064,19170109.32841332,0.01628409458322594,0.025544463862963492,0.00010057674992580744,2023-04-30
89,254731493.99300042,400790457.0553309,159590169.5366809,184064201.20029315,48507303.53450958,184368888.43280908,3171030.766217976,417599592.2741304,17984636.207693085,0.01560970732967782,0.025097950516173397,0.00010683673971113759,2023-05-01
90,247036699.24544472,397121587.62317777,188603968.7548911,183056534.9170348,48779732.17868083,186952880.7389064,2960578.645770474,407941240.07399374,17992486.41982561,0.01378789894007787,0.02418537618580746,6.39526358972115e-05,2023-05-02
91,290425161.83396465,403000243.98276347,194522932.18987018,186345783.1164163,49013955.736905724,186806250.11661938,2993193.185757133,472662347.9642427,18021007.978120346,0.017725148508473124,0.02501273403522069,6.249233410860855e-05,2023-05-03
92,291514408.5942507,410344360.04650205,196244936.58561414,186489673.76095298,49098654.45917621,186580354.7321271,2955340.392249105,473413464.3830375,18020980.213220842,0.017301245761850128,0.025210008743269775,6.364441682409647e-05,2023-05-04
93,309907787.61651963,420759856.1901106,197066469.1365945,190756865.30980325,51079249.46615375,186286474.45914006,2702823.72098597,493012736.2622581,18020992.30350841,0.0182209140595867,0.026096265848116074,2.2679109708924522e-05,2023-05-05
94,313223670.32358915,417020903.45398587,195989508.4396607,190986605.58062312,50708723.329957135,190995560.60103896,2627702.16193011,502140336.4483236,18485708.093075242,0.019112505930598867,0.025487598733639844,2.2162210607761152e-05,2023-05-06
95,294718787.25320625,417079250.8236228,196815601.54270405,190350984.84736133,50411734.05458337,194827363.40006083,2629136.2915718006,475733169.9770388,22525310.638402298,0.017358808329224536,0.024763041416290602,1.823478592733017e-05,2023-05-07
96,285242475.9117913,415642154.44949806,194556001.6762621,197359235.63806605,49300771.893095665,186567842.86469373,1909878.5300827979,479812639.6223834,22523916.604574863,0.016722830436181606,0.028369632656235166,1.7112230608226256e-05,2023-05-08
97,290341239.79931074,412612192.0260083,194580995.97236723,196190112.25824383,64203911.81484086,179251849.6194101,1891961.5145599828,492808590.5533353,22222998.699014537,0.01742178743229768,0.026087043198527116,1.658445716237147e-05,2023-05-09
98,297223407.00284505,411737265.0878898,193296329.18652043,196391151.3026698,63579658.20864438,186640814.64176697,1836645.9760938706,501782232.0218372,22166286.00556716,0.018162014031645305,0.0249178933065642,1.6351877609870687e-05,2023-05-10
99,295458857.3017642,410438075.23853964,192476592.02040282,196679014.2583888,63070863.07079508,191301247.04725325,2032922.3711312786,498937725.1078863,22925661.620288324,0.017980456531761686,0.02425865748210534,3.554831457355688e-05,2023-05-11
100,295655180.8164682,417971393.4035964,193920778.23381472,199192484.9682406,61821265.11268998,190133378.16768146,2056586.2705014073,500664215.903089,22914399.35451063,0.017876500974811433,0.025452497745777704,3.1616971005554815e-05,2023-05-12
101,297881953.51932794,418240676.25438786,193961956.4061333,198525852.81463334,62923501.97392168,188411608.15454647,2028023.0865899015,500258253.03938925,22926968.343931746,0.018265975121842908,0.025350658065454317,3.12552996342923e-05,2023-05-13
102,300804792.1859022,416021108.7909689,192818678.26560974,198859106.29863027,63210882.24626723,187794693.19963196,2255037.8973510507,502414121.85393065,22186392.28536356,0.019038055647144267,0.025603513197493422,2.4764173857269498e-05,2023-05-14
103,296128563.4648998,413204669.9545655,193313589.51370853,201129214.54235917,64150076.20053501,188434763.1004979,2268454.4202548936,497078162.3056678,26907242.394674066,0.01851148409718346,0.02580992284093668,2.103597545106988e-05,2023-05-15
104,291590895.2620079,415506099.1482385,194133263.28130642,201830533.15941086,60510621.26734344,191654211.5468982,2426233.068622958,492306604.0218152,26344483.864372738,0.017906138621525788,0.026121285624375302,2.1498209728468336e-05,2023-05-16
105,302590749.73047787,412291920.24343103,192592705.94719523,201120848.3661738,69168114.42925529,188836226.00528115,2497145.606094974,500157702.9740068,17517816.72866185,0.018838448914610825,0.02454650448689026,3.343424229878237e-05,2023-05-17
106,299120910.64455587,409924706.7822901,189948739.80477253,199681757.45142835,63497846.65302292,186972917.01821607,2448413.238947468,502532525.4546314,17616859.72862426,0.019311020371457606,0.02615205558762307,2.8928243839195436e-05,2023-05-18
107,302195606.11841565,409907995.2772942,191105701.28509012,199508536.9334233,67309699.42336322,199578975.53571177,2752565.6551124984,502444696.6913593,17476393.036413286,0.019598665543687263,0.022464864540097402,2.9896244913471417e-05,2023-05-19
108,301865356.6997977,413132258.25164646,191176886.66344172,201190611.5863382,68087121.94353363,200559898.75036165,2752585.9556519147,506606301.4868932,17465900.37925755,0.019348559742156865,0.02262739377526185,2.3094651871317748e-05,2023-05-20
109,300916627.1371243,414951323.4844252,190622447.5216831,200316753.19719005,68486789.00216791,201075545.17594033,2828284.1918898686,505379113.9724219,17454036.21514015,0.019062765596996566,0.02241353409115747,2.05831828236326e-05,2023-05-21
110,301688709.4385775,414916151.8385675,190330023.42623565,204398623.13662392,75601592.3300614,201040485.32910922,2334752.257767464,505166105.24241334,17531837.024625015,0.019164499467440768,0.021988645528467136,2.1923482451676482e-05,2023-05-22
111,294199474.7700733,416534586.1056295,191770538.7736649,206068917.28225738,73331202.25288524,201487109.68203086,2339685.0635098554,495762810.47715575,25804111.96952961,0.017979462952564303,0.022146935071563692,1.5378879590542272e-05,2023-05-23
112,293352497.2390017,409427125.9958191,197240930.35907853,202760469.43850327,72234959.47099978,203156710.43745688,2338325.6248712856,500592647.72111243,16943309.776537027,0.01802308926815627,0.02085790235611136,2.0284515371295445e-05,2023-05-24
113,296039944.5032419,412125333.54150546,196249635.78579167,203821436.8180587,71979467.29352263,204162843.49649784,1866224.3634219817,502895138.3823145,16869095.779650465,0.01827021020333104,0.02107572861775114,2.0249150579404826e-05,2023-05-25
114,310224809.7524636,436253094.03920215,198694438.46213537,205068404.9205646,74298102.81480561,201769950.49632806,1441223.4076060231,503268655.4402896,17284637.252061475,0.01706846293844196,0.021197424477906304,1.9467726531601555e-05,2023-05-26
115,311739890.15766096,437419943.8901761,196481257.67652768,207796673.13454735,73890112.10488078,203127839.01365843,2101451.162945991,507170153.2863803,16952189.05140941,0.017083297777265083,0.021567779361149904,2.0814127091929348e-05,2023-05-27
116,312620838.4634179,444795456.7271439,195991606.24875182,218101868.9846194,75031433.07702732,200582838.94390076,3147796.485508603,517361376.6779976,18825894.74383041,0.016727388227388708,0.0239431298532814,2.1678052060444814e-05,2023-05-28
117,300386629.56775665,439575297.6785375,198168278.26775762,219719714.84211233,73905691.64802463,198803987.50306147,2286999.7153902682,510810294.6568894,27508102.954094946,0.015928978269091936,0.024671572569478443,1.5672734336360398e-05,2023-05-29
118,301243690.98575157,443082487.6722728,199124705.2747471,223841438.37947524,74737015.04557467,197976447.1337873,3035428.077727233,515711025.68519384,21835095.032840822,0.015873022416878522,0.025501880373638403,2.0089779568935725e-05,2023-05-30
119,331104109.16537255,433100873.3161391,154363528.90398538,224994375.6687501,76764564.65247932,201703748.29804045,3399416.4371901816,579280464.2458345,22891928.71644586,0.021535566338513803,0.024679879038392045,1.5750691658433137e-05,2023-05-31
120,335195058.0796169,433223556.01254886,155892367.72350585,226050196.83502492,78561395.88939218,202492164.5791103,3321893.0890379376,585844488.2453104,22900944.797059134,0.021857781531721025,0.024564820243976767,1.504054377207148e-05,2023-06-01
121,349123392.6481144,441403288.489254,156160501.00157407,229830775.1393887,78003385.61791226,205989927.39305884,3336041.9390160926,611554714.9702942,22376365.068673715,0.021923076241350828,0.025045414238135624,1.380435004840604e-05,2023-06-02
122,346164750.5109304,444036483.5386232,156595787.77331436,230980539.05397257,79566076.64648016,210774259.1154496,5858267.277418967,612461962.1522137,22428922.46270141,0.02146730886884665,0.024089712122564756,0.00013263585404236624,2023-06-03
123,348423109.0503051,455288572.64017445,157147068.0454216,235739616.85903394,79853317.20466302,212000622.0005206,5165876.044130813,614058537.5853833,22434440.26833586,0.02140427484577554,0.024683075865986927,0.00012915260229136375,2023-06-04
124,346844720.6801076,457850660.8308721,160831267.86720622,239082946.38816085,77742095.8779713,218749923.4510129,5166984.069569673,613855730.7239077,25545123.182405286,0.020823829068698282,0.024444345466027025,0.00011540686975899617,2023-06-05
125,344801955.64902085,469563869.5163645,161760977.44417238,246491440.4126728,84601070.01303719,225768538.75865188,6019707.531813711,608138768.9788394,24755426.82311157,0.019754382872457496,0.0244314026735938,0.0001033977278331217,2023-06-06
126,344927076.50479805,484628912.39901084,167661220.21921578,250072929.3891796,87539404.23984872,228173020.7797969,6703258.378015059,605291991.0854571,25627948.19074553,0.019210250109588326,0.024473571792930124,0.00010199135802089844,2023-06-07
127,353366566.49165213,487027946.96565086,166331536.43814942,251807818.4880319,87526900.97202621,229575971.8827124,7669662.787909888,616466812.9832257,25065546.60816187,0.01939686486108004,0.02471033636454588,0.0001061422596398725,2023-06-08
128,351680854.74360055,488495334.0873189,166182516.6428358,252458971.5210131,87376911.02947038,251185777.6219842,7694953.513784964,614196824.1224445,24930585.477407668,0.01916652423755154,0.022069312596791055,0.00010880220628701848,2023-06-09
129,353298472.41079354,489516102.15608823,210515143.50582713,251775501.47668588,83272535.04942375,249266258.65265024,9106916.982797055,614907367.1710347,25935049.635499503,0.017009461401129248,0.023329141402245495,0.00010966415222907644,2023-06-10
130,352026360.0514795,489522679.95709026,211274802.44843942,252062784.50351146,73907259.9035029,265803571.93070582,9860527.722314022,622545089.1741512,25781434.779990338,0.01686260467256158,0.02220096468961083,0.00011205370077239425,2023-06-11
131,345382259.86033994,480527128.9712189,206859753.60574707,249111837.21501064,83350202.63010703,270591899.766966,9862188.06623865,613300838.9460303,25496913.269584954,0.017097460435347683,0.02030398343700656,0.00011624540283971605,2023-06-12
132,336939996.8330736,484846633.69350797,206352435.73583314,252241976.59972548,70205759.86824594,282588065.61086714,9677914.830200875,621570452.9269094,25441793.887828693,0.016038060579368667,0.020262813120193304,0.00011429209612359923,2023-06-13
133,336228313.0529275,479502722.2932025,206690827.79358807,262071835.28089783,73443558.81624481,350886814.43424857,9123329.478120118,641197371.3896861,22125339.424159896,0.015955467056136947,0.025445166544319164,0.0001356075382210514,2023-06-14
134,336775733.63984656,503510111.71809304,198736759.34021246,272556504.5047787,73079879.94493388,335676277.86267847,9412945.296835998,644841729.8501828,21234631.753218427,0.014935181534563928,0.016839161616097807,0.00017856701490153042,2023-06-15
135,337482392.9158728,507570678.9321654,192056916.62578955,272569344.14005196,69098495.49739201,308518080.8460266,6764258.408299451,641579449.0396421,21431114.927468233,0.015016921123908903,0.019667378211254152,8.160721405539162e-05,2023-06-16
136,338223263.5997208,510321337.563928,194959214.99860847,273176001.2019305,68259191.51225954,305239073.9012006,6396398.908740138,643835239.168765,20889281.903422255,0.014912607728205572,0.020219065704319902,8.811293584263943e-05,2023-06-17
137,339213518.9230382,513259021.7681652,194333791.47700647,274303947.037517,69088058.83368349,316998675.5918333,6425086.604439469,644941072.3645407,20881065.837858222,0.015000582563760665,0.019150225514520832,9.238564741184776e-05,2023-06-18
138,340886007.362521,518050168.5603321,195517989.91745797,277814703.21990967,68682198.32960454,303989295.6222342,6632917.724619586,647088608.2860612,21179441.926480535,0.01494846610700808,0.02127000499358627,9.159703967456471e-05,2023-06-19
139,341459365.7220232,548670751.1260275,206994953.5153362,287089008.44020903,69903579.16310799,302285818.7124735,7306740.266734278,655828798.0003273,21108000.34997818,0.013723519372683743,0.022741848965986636,0.000121743959782125,2023-06-20
140,345720870.1255011,555366375.9853717,202546282.27271083,296196509.2536913,69385979.2757945,302029859.41840553,8831478.232129928,683567984.0644692,21605328.817046467,0.013948111581824336,0.024301916621820376,0.0001441112214388158,2023-06-21
141,345099733.8464867,524755074.6034753,209360242.19325393,295288563.53884834,69689318.96740067,295083537.26520914,9300436.24085703,689240870.6953411,21616966.81287608,0.01519128711341272,0.02525552624231102,0.00018004051206328808,2023-06-22
142,345574916.9666556,525676711.2936699,210261840.77795476,300791636.0627348,68783984.42484052,293889452.8533561,9301405.348007124,691716858.7796538,21229222.3372885,0.015407010911828502,0.027540061512321048,0.0001811375099649778,2023-06-23
143,346306436.3135249,526688803.90766245,213891546.83649054,300837824.2650956,68737012.89879744,294166853.6851858,8765455.929988276,691784788.71573,21213627.83621626,0.015344986844570379,0.0268172789641995,0.00014218327773952164,2023-06-24
144,347449635.348238,537956048.2750251,217051744.9350156,306837973.84042376,68749540.21811876,305106628.88753915,7756751.92154328,696430873.0105454,20553026.271637075,0.01503079100940627,0.03571502463175093,0.00010127901232720596,2023-06-25
145,352618704.9450283,518257191.39433265,218155608.23906124,305394392.79850596,69715148.14458372,311346056.05092627,7832143.016868696,728190885.3791932,20533365.70016982,0.01601385545594616,0.02538318268894584,0.00010725909222568577,2023-06-26
146,353010233.66624975,504194274.0636374,236658802.36480594,300690251.82091856,71017909.50347294,309541004.4728697,8143627.276164669,730698438.0915949,20540430.211747035,0.01611878508026667,0.02947960435904371,0.00010310282823053804,2023-06-27
147,358341703.0801672,506924614.5235392,233007971.1637659,302353563.7721292,74219294.58167198,310261494.12467045,8138702.506131359,739851561.7439705,20451641.325948555,0.016756784685871908,0.02398821455268058,0.0001110044054813564,2023-06-28
148,349589403.258894,509228804.0182107,234959649.46491984,300420616.804781,80373197.41234885,310477512.7724903,10881509.707056835,724905609.0860881,20583235.53884419,0.016561249973000108,0.022864633902170157,0.00011339074540143191,2023-06-29
149,349906556.0863918,524303998.2284673,234421244.01226747,306817150.0426161,82994734.12883422,338385608.86336845,12305202.867441433,724612255.5452175,21216455.128589347,0.01611022913858482,0.019874841645252894,0.00010999701883418059,2023-06-30
150,378859888.27192265,546090043.58266,231763709.26377323,318032157.42186606,82809478.52465591,337729875.57264227,11974767.73901549,764473795.4520848,21168457.90644339,0.01745892590942908,0.021313298721854265,6.45862954992984e-05,2023-07-01
151,347294036.0920416,548161378.8671551,232379906.07388288,323247007.8147232,82599727.7131259,345434090.43436885,12011596.777745418,780993454.575818,21283455.828512125,0.014706750975129286,0.02129166458953831,6.532604323017326e-05,2023-07-02
152,346783032.0971132,553516064.322642,234930039.619295,328997444.8653354,84115581.76872975,348103716.84643054,12244065.590005921,786588523.1689966,21284085.576146875,0.01446810635588423,0.021749116049550227,7.206709995314141e-05,2023-07-03
153,336110766.42506903,579918208.0604291,234250930.13695672,338336067.3857339,90639978.32813324,347741788.52926856,17241500.576699134,765271676.2503265,22938247.783923138,0.014145152712955515,0.022502246631102774,7.988473814887783e-05,2023-07-04
154,336848630.6199635,573218120.3917155,231868620.37521312,338578009.1760004,92079471.42164505,338929111.23612684,16703625.517455816,762753744.9180686,23064893.252660677,0.01520214077441246,0.02344252719095488,8.564341259410327e-05,2023-07-05
155,336174110.4632239,584922636.0041127,219344359.2639315,343073853.0790124,91721208.06449349,344736985.01968074,16788844.502495885,765509260.7599795,23118065.042138085,0.015126056530298493,0.02356237514358491,8.312184674791439e-05,2023-07-06
156,335167883.2417483,589028679.18264,220196712.43369895,343766736.3102999,91664743.08401549,334113664.14222586,16563175.547907151,761439222.8563576,23400010.239590358,0.014950059643690792,0.02495141080755439,8.1563052581287e-05,2023-07-07
157,335827866.37578213,584407734.5724423,220026356.56078142,340834015.33851844,89874893.883493,334594287.4088544,17685511.52947829,754880823.1452025,23180757.57470635,0.01521285585861918,0.0248829401138343,8.374700239359389e-05,2023-07-08
158,336268619.32416797,585535094.1193442,220096285.26297346,341596514.74403113,88524416.16185804,338067949.1014846,17699905.240247108,754659916.6704987,23247179.51798464,0.015224118342472651,0.024823896705714932,8.372841627448067e-05,2023-07-09
159,336450386.7774961,585493803.1970292,203578167.3356505,341905199.66711706,88224214.19255787,337710208.3794476,17699176.607658017,755362371.5751956,23433543.06380726,0.01590289489141367,0.024929197356500263,8.38160839750641e-05,2023-07-10
160,337157002.9313468,588842853.3430835,202040843.82865387,348227919.7521418,84127651.74946585,339073819.15589315,16630672.434921134,772735999.9847723,25979595.588867806,0.015886873544275423,0.026028468042344367,8.568427379806417e-05,2023-07-11
161,335336260.86612284,602299078.8435389,204485000.91539675,357660897.09090483,82226228.4299941,346813767.9361829,16900560.154610075,784676342.7925124,19549347.381050978,0.015272357372742474,0.02676489414938439,0.00014413986577361136,2023-07-12
162,339609345.6381203,611209342.365727,202965921.63492522,380638853.8454138,78993849.93203712,365292330.7862924,17731499.71174391,841819527.4483258,16268661.448627615,0.01495634493196805,0.030755248388485017,0.0002728925483845082,2023-07-13
163,346959613.6536243,619796966.5128416,208894586.5212161,388154658.1859042,77847212.748406,377898237.06808805,17538146.264489442,864230553.1006968,16914050.165566564,0.014643719679738045,0.045985934833814184,0.000263982912533778,2023-07-14
164,345345622.81983703,621995230.7694644,194335643.189746,388693185.66632223,77739359.58340894,387314376.29288375,17566688.155185636,862593376.2707689,19751227.063462958,0.015497532998937613,0.027240762507977922,0.0002354464561284435,2023-07-15
165,342926227.94511604,622577149.2144495,184931868.7175684,391200198.35014796,74040548.98539856,386290227.52638894,17566380.162481166,857107112.6173401,20290182.659531128,0.0155754222800723,0.03374876521959403,0.0003081084367501092,2023-07-16
166,333814541.0238493,619676604.0601513,193438861.30304447,393530181.31667143,76668093.74092396,393109002.2750352,19082531.433699388,852423030.428421,18210364.235967472,0.014521177927369296,0.027082227819163793,0.00033931849011358006,2023-07-17
167,331340652.61815524,632948550.703412,198645236.7773051,399099326.3129579,86093621.6665731,392381042.3149501,23284916.497805055,850509695.3238553,18244096.863266863,0.014027121571075862,0.02683813824743572,0.0003525730424145819,2023-07-18
168,327590752.1977161,640681934.9743286,198822949.81623566,400664179.1290421,85828030.84795682,387808659.72539425,23476103.57383177,841535912.1710237,19649337.791593693,0.013237261366462466,0.04109243051485685,0.00032937641297549737,2023-07-19
169,318728495.7737244,653296154.512578,186279473.5242698,404130226.1082763,85487783.76567692,386340097.42946655,23204012.035718936,839331787.2122226,23490437.70101192,0.013337668015365772,0.035144006821443155,0.00022353805711523668,2023-07-20
170,318983625.8992649,654386819.2492124,186029762.933753,398730314.5341471,85222852.37966415,393236851.4937984,22884206.21775495,837613277.4065436,26372228.51334809,0.013783364051676086,0.027081236551530254,0.00015573866629097185,2023-07-21
171,321048542.99205315,653624279.0859591,192008580.96479672,399961723.7158825,84580901.58156012,399653077.7202368,22628375.008152165,843884460.3382399,25902704.952688266,0.013732859221006427,0.026536840634967182,0.00015095898930579102,2023-07-22
